ID,PHASE_climbing_ABOVE-FL100_DUR,PHASE_cruising_DUR,PHASE_descending_ABOVE-FL100_DUR,lat_median_climbing_ABOVE-FL100,lat_iqr_climbing_ABOVE-FL100,lon_median_climbing_ABOVE-FL100,lon_iqr_climbing_ABOVE-FL100,h_median_climbing_ABOVE-FL100,h_iqr_climbing_ABOVE-FL100,vdot_median_climbing_ABOVE-FL100,vdot_iqr_climbing_ABOVE-FL100,hdot_median_climbing_ABOVE-FL100,hdot_iqr_climbing_ABOVE-FL100,tempr_median_climbing_ABOVE-FL100,tempr_iqr_climbing_ABOVE-FL100,vwind_median_climbing_ABOVE-FL100,vwind_iqr_climbing_ABOVE-FL100,uwind_median_climbing_ABOVE-FL100,uwind_iqr_climbing_ABOVE-FL100,lat_median_cruising,lat_iqr_cruising,lon_median_cruising,lon_iqr_cruising,h_median_cruising,h_iqr_cruising,vdot_median_cruising,vdot_iqr_cruising,hdot_median_cruising,hdot_iqr_cruising,tempr_median_cruising,tempr_iqr_cruising,vwind_median_cruising,vwind_iqr_cruising,uwind_median_cruising,uwind_iqr_cruising,lat_median_descending_ABOVE-FL100,lat_iqr_descending_ABOVE-FL100,lon_median_descending_ABOVE-FL100,lon_iqr_descending_ABOVE-FL100,h_median_descending_ABOVE-FL100,h_iqr_descending_ABOVE-FL100,vdot_median_descending_ABOVE-FL100,vdot_iqr_descending_ABOVE-FL100,hdot_median_descending_ABOVE-FL100,hdot_iqr_descending_ABOVE-FL100,tempr_median_descending_ABOVE-FL100,tempr_iqr_descending_ABOVE-FL100,vwind_median_descending_ABOVE-FL100,vwind_iqr_descending_ABOVE-FL100,uwind_median_descending_ABOVE-FL100,uwind_iqr_descending_ABOVE-FL100
20181214_480108,980,8240,860,48.768986,0.29732513427734375,4.0195556,1.1893482208251953,23732.846,9873.81640625,0.3673083,3.8558753207325935,0.0012091949,0.4614306893199682,-33.246826,19.060806274414062,-23.386627,2.2118377685546875,12.786133,2.7919158935546875,46.64682,2.1311540603637695,17.691982,12.383295774459839,36718.453,1163.8876953125,-0.02076293,0.4397137723863125,0.0012091949,0.4614306893199682,-54.21994,5.2484130859375,1.8687134,15.764785766601562,20.051254,17.87261962890625,41.28903,0.638946533203125,28.561483,0.2104034423828125,18739.492,1484.3671875,-0.1332973,4.634403109550476,0.0012091949,0.4614306893199682,-20.70337,1.03076171875,-1.6457672,0.7288742065429688,17.734695,1.685546875
20180117_354524,920,6680,1900,48.776665,0.29401397705078125,3.5607724,1.3078386783599854,24159.064,10640.28857421875,0.8824046,12.040677309036255,-0.122018,0.3544463664875366,-37.22383,21.569717407226562,-39.639084,24.44110107421875,41.40944,11.900161743164062,45.98931,2.6550846099853516,15.8470745,10.534136295318604,34532.21,1405.779296875,0.07613008,0.7511536478996277,-0.122018,0.3544463664875366,-48.846863,3.155193328857422,-8.974243,28.739120483398438,37.23742,12.06747055053711,41.240944,0.4329547882080078,27.896294,1.1540393829345703,11978.856,2433.51708984375,-0.5103602,2.5859926342964172,-0.122018,0.3544463664875366,-10.145599,3.87420654296875,3.9266052,3.0184783935546875,17.198761,2.99371337890625
20180118_364837,320,7500,1900,49.100338,0.0035800933837890625,2.8380692,0.4833952784538269,19485.385,7380.235107421875,2.015504,9.871708825230598,-0.34714073,1.1387317795306444,-27.267967,16.02267837524414,-36.24897,20.363128662109375,33.31733,12.764762878417969,48.563896,3.753276824951172,16.68459,11.360238552093506,34676.055,1540.5859375,-0.003911993,1.1164631843566895,-0.34714073,1.1387317795306444,-49.939713,2.94384765625,-12.071823,34.38246154785156,26.616623,11.730506896972656,42.040478,1.345193862915039,28.5034,1.4645109176635742,23532.258,13353.0380859375,-0.101725094,0.42683418840169907,-0.34714073,1.1387317795306444,-35.696045,28.2230224609375,4.214813,1.9817047119140625,23.408981,19.814346313476562
20180417_434948,1000,7240,2140,48.815876,0.25769901275634766,3.834622,1.3591090440750122,25162.121,10600.07568359375,0.9801533,3.761261470615864,-0.13992397,0.45948002859950066,-29.622238,25.43874740600586,-4.1344223,9.739532470703125,9.074646,1.0449371337890625,46.071808,3.0942468643188477,15.906469,10.277482032775879,39520.562,796.33984375,0.14308326,1.030941717326641,-0.13992397,0.45948002859950066,-55.766144,2.9441261291503906,-3.4833832,35.169586181640625,-5.135025,6.015899658203125,41.304955,0.6403923034667969,27.734495,1.3796873092651367,11888.337,10302.51904296875,-0.078284875,2.751243196427822,-0.13992397,0.45948002859950066,-5.3930054,22.991783142089844,9.530716,1.9668960571289062,-1.0434113,3.837890625
20181211_389299,520,8440,1260,48.894547,0.11243343353271484,3.466004,0.554946780204773,19148.887,7382.622314453125,2.1764972,8.276502281427383,-0.24484289,0.2568671889603138,-18.629364,14.283794403076172,-22.222023,1.9391937255859375,6.605133,2.7859649658203125,44.122253,5.300834655761719,15.177676,11.453058004379272,36249.656,3176.763671875,0.084657446,0.3995865285396576,-0.24484289,0.2568671889603138,-48.03279,7.9621429443359375,-20.772537,29.986465454101562,15.029259,4.371791839599609,40.99751,0.1414203643798828,27.968079,1.3070144653320312,17001.85,398.1240234375,-0.34823048,5.050662040710449,-0.24484289,0.2568671889603138,-23.496872,5.6718292236328125,1.3111572,1.539764404296875,13.32251,1.7181854248046875
20180814_522650,760,7600,2220,48.884274,0.18515872955322266,3.3917263,0.9966837167739868,21027.611,8152.46337890625,2.0743814,6.828591406345367,-0.15020013,0.3663309453986585,-19.432556,16.743423461914062,-1.4863205,6.0697784423828125,12.097183,3.682708740234375,46.88218,2.9858322143554688,16.055605,10.678808689117432,37275.203,698.498046875,0.13713095,1.214047133922577,-0.15020013,0.3663309453986585,-53.200363,1.3492889404296875,3.1316528,20.228164672851562,12.89035,8.9002685546875,41.29369,0.6898727416992188,27.702467,1.4533681869506836,12102.458,11214.08154296875,-0.1429846,1.505179788917303,-0.15020013,0.3663309453986585,3.9112854,27.24053955078125,-2.0762634,1.9957809448242188,-0.2320404,3.5392303466796875
20180817_634683,900,7540,2320,48.81269,0.08870315551757812,3.3584955,1.3447487354278564,23463.768,9403.294921875,1.9125078,5.98760736361146,0.01603998,0.40817731991410255,-24.60852,17.924453735351562,14.748459,2.6088714599609375,12.996414,1.267578125,46.282757,2.8177452087402344,15.87422,10.454499244689941,38255.383,590.6796875,0.0045093093,0.8545594662427902,0.01603998,0.40817731991410255,-53.490906,1.116607666015625,-0.20864868,5.743011474609375,4.7462616,10.12890625,41.340122,0.8150863647460938,27.611126,1.5826506614685059,12141.143,14229.017822265625,-0.09868896,0.9569055601023138,0.01603998,0.40817731991410255,2.7293396,33.55670166015625,6.0468445,3.8799591064453125,2.818863,4.0530242919921875
20180417_425547,520,7940,2360,48.97361,0.19055461883544922,3.0274806,0.5727805495262146,18675.422,7211.266357421875,0.51986533,2.4963647704571486,-0.24652117,0.4285129603231326,-13.68985,16.708251953125,-3.6101074,3.6667404174804688,8.312347,3.8482704162597656,46.090588,3.0966758728027344,15.207026,10.97364616394043,35721.16,659.359375,0.065286905,0.32698022574186325,-0.24652117,0.4285129603231326,-54.309418,4.1347198486328125,-8.019943,31.847579956054688,-4.986679,10.366104125976562,41.371754,0.8193426132202148,27.565025,1.6513633728027344,12044.186,15487.7958984375,0.00038016943,1.6705784425139427,-0.24652117,0.4285129603231326,-5.7276306,32.850830078125,10.448883,2.177154541015625,0.93177795,2.95025634765625
20180418_466539,1040,8280,1700,48.822163,0.34845447540283203,4.121453,1.3475802540779114,25890.27,10539.57861328125,0.40826333,3.756443075835705,-0.08293134,0.26448553358204663,-32.5027,23.07227325439453,0.07080841,5.9762420654296875,-2.3593445,2.6920166015625,45.613926,3.196634292602539,16.738617,10.667628049850464,30676.283,4390.568359375,-0.025845645,0.030416319612413645,-0.08293134,0.26448553358204663,-44.388107,7.66778564453125,-8.207306,4.5648651123046875,-19.01619,16.445571899414062,41.24152,0.3036918640136719,28.02026,0.9729232788085938,11841.292,233.171875,-0.37080413,2.686233125627041,-0.08293134,0.26448553358204663,-2.4585266,0.55859375,1.7419891,2.195037841796875,1.9767456,1.9124908447265625
20180417_446232,960,7200,2760,48.81624,0.2437734603881836,3.7535465,1.328981637954712,24817.148,10206.30419921875,0.9389444,6.12270712852478,-0.15835807,0.3898639054968953,-25.641815,27.11663818359375,-5.598175,10.102584838867188,6.437027,1.2663154602050781,46.062634,3.038053512573242,15.5982685,10.069268703460693,38407.336,799.3447265625,0.17375669,1.058447778224945,-0.15835807,0.3898639054968953,-56.075485,2.323040008544922,-14.992554,30.5687255859375,-6.039871,9.042503356933594,41.54172,0.8606424331665039,27.317425,1.8591370582580566,14062.362,18226.291748046875,-0.002611768,1.3070384822785854,-0.15835807,0.3898639054968953,-9.540985,39.834625244140625,8.1701355,4.6499176025390625,3.160202,7.544769287109375
20180117_372059,1020,5880,2500,48.779892,0.4581108093261719,3.7606418,1.3996095657348633,23929.3,8324.0712890625,2.936039,8.151257991790771,-0.0814943,0.5506188869476318,-34.714905,14.128593444824219,-44.75293,14.849388122558594,41.422607,8.385055541992188,45.732803,3.245203971862793,15.462261,9.444219827651978,37040.793,575.1640625,-0.08728592,1.1205471828579903,-0.0814943,0.5506188869476318,-47.688187,5.8788299560546875,-20.128815,29.81005859375,33.948578,7.453125,41.431908,0.733551025390625,27.490807,2.2119064331054688,11929.063,12469.7265625,-0.04879519,5.0370562970638275,-0.0814943,0.5506188869476318,-9.722382,27.848052978515625,4.631378,1.806640625,17.840103,6.8215789794921875
