ID,PHASE_climbing_ABOVE-FL100_DUR,PHASE_cruising_DUR,PHASE_descending_ABOVE-FL100_DUR,lat_median_climbing_ABOVE-FL100,lat_iqr_climbing_ABOVE-FL100,lon_median_climbing_ABOVE-FL100,lon_iqr_climbing_ABOVE-FL100,h_median_climbing_ABOVE-FL100,h_iqr_climbing_ABOVE-FL100,vdot_median_climbing_ABOVE-FL100,vdot_iqr_climbing_ABOVE-FL100,hdot_median_climbing_ABOVE-FL100,hdot_iqr_climbing_ABOVE-FL100,tempr_median_climbing_ABOVE-FL100,tempr_iqr_climbing_ABOVE-FL100,vwind_median_climbing_ABOVE-FL100,vwind_iqr_climbing_ABOVE-FL100,uwind_median_climbing_ABOVE-FL100,uwind_iqr_climbing_ABOVE-FL100,lat_median_cruising,lat_iqr_cruising,lon_median_cruising,lon_iqr_cruising,h_median_cruising,h_iqr_cruising,vdot_median_cruising,vdot_iqr_cruising,hdot_median_cruising,hdot_iqr_cruising,tempr_median_cruising,tempr_iqr_cruising,vwind_median_cruising,vwind_iqr_cruising,uwind_median_cruising,uwind_iqr_cruising,lat_median_descending_ABOVE-FL100,lat_iqr_descending_ABOVE-FL100,lon_median_descending_ABOVE-FL100,lon_iqr_descending_ABOVE-FL100,h_median_descending_ABOVE-FL100,h_iqr_descending_ABOVE-FL100,vdot_median_descending_ABOVE-FL100,vdot_iqr_descending_ABOVE-FL100,hdot_median_descending_ABOVE-FL100,hdot_iqr_descending_ABOVE-FL100,tempr_median_descending_ABOVE-FL100,tempr_iqr_descending_ABOVE-FL100,vwind_median_descending_ABOVE-FL100,vwind_iqr_descending_ABOVE-FL100,uwind_median_descending_ABOVE-FL100,uwind_iqr_descending_ABOVE-FL100
20180422_601044,1120,7220,1920,48.91252,0.32175445556640625,4.021846,1.6446198225021362,24000.0,7567.55029296875,-0.05049724,8.687762715155259,-5.551115e-14,0.35733333975076675,-29.632202,23.717666625976562,10.25444,2.4015960693359375,16.745682,1.3500213623046875,45.777927,3.094188690185547,16.333488,10.207892417907715,39000.0,0.0,-0.043018244,0.029372842982411385,-5.551115e-14,0.35733333975076675,-58.777313,1.0682220458984375,1.2567749,9.062164306640625,11.651855,2.5929412841796875,41.258602,0.5486831665039062,27.734997,1.258073329925537,12000.0,6476.74462890625,-0.03743133,0.14531993120908737,-5.551115e-14,0.35733333975076675,-1.8452759,15.746002197265625,-7.274048,0.6256561279296875,5.42511,1.36578369140625
20180115_313342,940,7520,1640,48.81041,0.05564689636230469,3.2733614,1.4903607368469238,25891.305,12084.0068359375,0.009344228,10.445014968514442,-0.030625837,0.4826744794845581,-40.05052,22.929351806640625,-0.8913727,12.428314208984375,23.030441,6.3119354248046875,45.757553,3.458195686340332,15.881996,10.252006530761719,37000.0,0.0,-0.048260596,0.0479583446867764,-0.030625837,0.4826744794845581,-53.139786,1.2783203125,-13.366226,10.642776489257812,12.775101,13.814529418945312,41.230965,0.5118799209594727,27.793552,1.2023019790649414,12000.0,4844.97509765625,-0.051393397,1.329994460567832,-0.030625837,0.4826744794845581,-15.385559,9.194534301757812,-0.607666,4.3878326416015625,15.286591,4.9476165771484375
20180815_582270,1020,7340,1860,48.799736,0.3350658416748047,3.7291412,1.3867989778518677,25564.705,10422.951171875,-0.08703895,1.4174959468655288,-1.5525359e-12,0.4163934290409088,-22.702179,27.68231201171875,-5.291794,3.4521636962890625,1.8495483,5.7511749267578125,45.831696,3.1432571411132812,16.042145,10.206258296966553,39000.0,0.0,-0.037271272,0.057192906737327576,-1.5525359e-12,0.4163934290409088,0.0,0.0,0.0,0.0,0.0,0.0,41.30614,0.6709213256835938,27.646587,1.3676605224609375,12000.0,8395.130859375,-0.061421756,0.061065683141350746,-1.5525359e-12,0.4163934290409088,4.317383,15.103851318359375,1.7345581,1.68963623046875,-0.5265045,2.1057891845703125
20181212_417789,720,7280,2160,48.805756,0.11900997161865234,3.6385894,0.8013978004455566,21220.281,9074.90087890625,-0.03140033,16.680027544498444,-1.5520918e-12,0.5245632752791318,-26.38942,24.064208984375,-12.204712,5.51654052734375,0.51457214,1.4728546142578125,46.011917,3.4561023712158203,15.160644,11.279922485351562,41000.0,0.0,-0.05458069,0.057109898421913385,-1.5520918e-12,0.5245632752791318,0.0,0.0,0.0,0.0,0.0,0.0,41.30406,0.6333837509155273,27.650455,1.3106579780578613,12000.0,9193.54833984375,-0.030757494,0.12082442827522755,-1.5520918e-12,0.5245632752791318,-20.305054,10.035186767578125,-4.9108505,2.208343505859375,9.349304,2.525348663330078
20180416_407400,900,7640,1960,48.792492,0.22295761108398438,3.8369591,1.0364220142364502,24190.477,10489.009765625,-0.04814481,3.1309329820796847,-1.4974688e-12,0.271158866584301,-35.34088,23.262954711914062,6.2927856,10.140106201171875,11.652054,3.379486083984375,45.70256,3.2485179901123047,16.348913,10.538171291351318,41000.0,0.0,-0.036863655,0.05220537446439266,-1.4974688e-12,0.271158866584301,-56.633987,6.98876953125,15.281342,24.122604370117188,-1.1646423,11.912567138671875,41.264034,0.5643787384033203,27.724909,1.2801871299743652,12000.0,7039.20849609375,-0.03549704,0.1423411639407277,-1.4974688e-12,0.271158866584301,0.9763489,15.92120361328125,3.312027,5.2969207763671875,-1.8160248,2.0650634765625
20180819_727692,1560,7460,1780,48.654137,0.5561103820800781,4.400358,1.9460992813110352,25000.0,2506.02392578125,-0.049927946,0.11823161412030458,0.0,0.0,-20.60559,0.31640625,0.3194275,1.466796875,2.4148712,2.707752227783203,45.572613,3.1374435424804688,16.654278,9.706284523010254,37000.0,2000.0,-0.027354816,0.053153091575950384,0.0,0.0,0.0,37.73643493652344,0.0,2.2084503173828125,0.0,3.69024658203125,41.22801,0.5052032470703125,27.820765,1.1832733154296875,12000.0,4542.857421875,-0.04455922,2.486863899976015,0.0,0.0,2.5543823,8.790557861328125,-3.6877747,1.6171875,-4.3125153,0.9863128662109375
20181210_363735,1060,7960,1880,48.8065,0.2990608215332031,3.6255774,1.3227028846740723,24557.691,10346.81640625,-0.048088793,2.5760781690478325,0.0,0.19753374904396903,-32.363785,29.051910400390625,-40.898804,12.39801025390625,16.729156,4.36114501953125,45.43025,3.908285140991211,16.79373,11.05642294883728,35000.0,0.0,-0.056494534,0.04214548319578171,0.0,0.19753374904396903,-50.73372,1.940185546875,-11.542053,29.026611328125,10.961014,7.494537353515625,41.004784,0.16358184814453125,27.777224,1.3879575729370117,12000.0,3999.999755859375,0.03975485,0.1187849435955286,0.0,0.19753374904396903,-11.02713,8.878311157226562,3.946289,4.212890625,-5.541397,4.809032440185547
20180118_390992,980,6620,1760,48.80791,0.09204864501953125,3.3168004,1.6267611980438232,26182.795,13080.755859375,0.01185468,18.36903290450573,-1.4974688e-12,0.280005618929863,-39.69098,28.73577880859375,-6.1338043,4.4565887451171875,52.47876,14.103729248046875,45.804733,3.184152603149414,16.251131,10.605759620666504,39000.0,0.0,-0.05651369,0.03526287153363228,-1.4974688e-12,0.280005618929863,-58.715164,3.94927978515625,-31.150253,23.75390625,52.76523,26.3515625,41.257523,0.5769271850585938,27.737064,1.2657108306884766,12000.0,7122.86181640625,-0.049153868,4.1248181983828545,-1.4974688e-12,0.280005618929863,-17.117157,17.578720092773438,-19.654373,5.822265625,9.390381,2.4061279296875
20181211_391843,600,8000,1460,48.82691,0.12134075164794922,3.4973934,0.6374599933624268,19235.293,7259.442626953125,0.003610425,8.85871530417353,-1.5671908e-12,0.4277276396755627,-18.876587,14.381149291992188,-19.728706,1.5541954040527344,5.902603,3.8260574340820312,46.032097,3.3548622131347656,15.511971,11.567171096801758,37000.0,0.0,-0.032629266,0.04981298837810755,-1.5671908e-12,0.4277276396755627,-46.45552,6.3380889892578125,-16.11435,24.0531005859375,11.745636,2.8864898681640625,41.246014,0.4986381530761719,27.868847,1.3169593811035156,17000.0,3137.255859375,-0.07166661,0.2445327453315258,-1.5671908e-12,0.4277276396755627,-24.21939,12.726089477539062,4.264099,2.6953125,10.789017,1.2459564208984375
20180115_310573,880,7700,1740,48.819527,0.22865676879882812,3.5247426,1.1832481622695923,23795.918,9406.06005859375,-0.059050452,3.7366659324616194,-7.7626794e-13,0.41233792901039124,-31.479584,19.817642211914062,-8.9470825,2.0699005126953125,12.647118,3.2365570068359375,46.690437,2.8519058227539062,16.353424,10.802022933959961,36793.812,2000.0,-0.037135627,0.14944113232195377,-7.7626794e-13,0.41233792901039124,-53.701233,1.71875,-13.854248,14.074386596679688,6.8794556,14.35443115234375,41.21222,0.4168434143066406,27.882301,1.1031475067138672,12000.0,2041.66650390625,-0.040991474,0.21024726331233978,-7.7626794e-13,0.41233792901039124,-15.828217,4.4917449951171875,-1.7242737,1.7902069091796875,11.186142,3.9038543701171875
